recordType,unit,creationDate,startDate,endDate,value,day of week (numeric),day of week (string),month
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601336115,1601336546,81,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601337535,1601337904,49,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601339502,1601339543,37,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601341417,1601341690,27,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601342211,1601342214,8,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601343468,1601344044,420,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601344093,1601344490,240,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601344875,1601344877,8,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601349484,1601350003,504,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601350106,1601350468,429,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601359778,1601360353,24,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-28,1601360418,1601360717,21,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601363021,1601363437,310,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601363855,1601364428,197,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601364456,1601364748,116,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601365101,1601365661,466,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601365909,1601365953,19,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601368145,1601368313,137,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601369418,1601369932,38,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601370151,1601370154,8,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601401283,1601401345,43,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601402011,1601402057,30,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601406405,1601406901,96,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601407166,1601407468,70,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601411347,1601411349,16,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601412470,1601412473,8,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601413268,1601413271,13,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601415307,1601415403,83,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601416216,1601416219,4,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601421645,1601421673,17,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601422262,1601422269,8,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601423229,1601423723,48,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601424654,1601424888,24,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601425326,1601425721,174,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601426157,1601426751,369,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601426769,1601427347,386,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601427399,1601427711,181,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601428005,1601428256,40,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601428916,1601429136,24,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601430369,1601430860,30,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601430999,1601431451,36,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601431758,1601432148,43,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601432494,1601432754,40,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601433534,1601433922,52,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601436012,1601436014,4,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601437506,1601437511,15,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601438149,1601438598,153,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601440751,1601441174,87,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601441401,1601441906,122,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601444049,1601444596,99,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601444832,1601445376,89,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601445649,1601445987,107,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601446346,1601446880,64,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601446984,1601447345,61,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-29,1601448088,1601448650,38,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601449044,1601449095,61,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601451920,1601452369,128,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601452689,1601452694,3,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601489317,1601489328,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601490910,1601491509,66,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601491780,1601492359,120,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601492392,1601492924,75,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601493453,1601493798,35,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601494093,1601494604,142,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601495298,1601495896,334,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601495896,1601496315,742,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601499706,1601500292,962,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601500323,1601500919,430,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601500927,1601501249,46,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601501778,1601501791,35,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601503876,1601504341,157,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601504689,1601505027,205,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601507335,1601507340,20,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601508787,1601509386,695,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601509386,1601509985,1164,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601509985,1601510584,969,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601510584,1601511183,1260,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601511183,1601511777,277,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601511862,1601512068,79,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601513052,1601513651,855,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601513651,1601514250,863,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601514330,1601514448,140,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601515271,1601515317,54,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601516557,1601517158,452,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601517158,1601517757,333,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601517757,1601518301,925,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601518449,1601519043,47,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601519649,1601520167,45,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601522447,1601522450,6,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601523162,1601523164,1,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601525091,1601525488,37,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601528229,1601528254,21,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601529126,1601529136,20,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601531336,1601531806,84,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601532428,1601532642,47,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601533117,1601533659,155,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-30,1601533845,1601534095,70,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601535187,1601535551,51,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601539852,1601540177,25,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601569497,1601569510,16,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601574133,1601574616,142,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601574870,1601574963,23,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601577458,1601577481,38,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601578122,1601578128,10,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601578940,1601578942,1,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601580178,1601580257,24,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601583493,1601583733,137,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601584822,1601584869,32,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601585961,1601586270,28,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601587099,1601587104,24,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601587793,1601587809,24,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601588989,1601589414,85,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601589626,1601590171,74,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601590414,1601590941,60,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601592666,1601593174,74,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601593959,1601593961,5,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601598470,1601598645,81,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601600184,1601600223,57,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601613702,1601614215,50,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601619635,1601619641,10,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601620509,1601620999,47,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-01,1601621177,1601621252,52,3,Thursday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601622032,1601622050,27,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601623932,1601623965,29,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601626045,1601626050,14,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601658547,1601658553,11,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601661147,1601661255,74,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601661910,1601661995,34,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601663237,1601663258,18,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601664130,1601664729,21,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601665144,1601665742,29,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601665804,1601666088,263,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601666527,1601666529,9,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601667250,1601667580,36,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601668283,1601668884,144,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601669046,1601669606,132,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601670483,1601670568,127,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601671479,1601671536,67,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601679770,1601680371,127,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601680374,1601680777,229,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601681288,1601681798,47,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601681968,1601682500,99,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601682738,1601682947,152,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601688720,1601688837,153,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601689441,1601689761,169,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601690277,1601690643,161,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601691232,1601691384,92,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601691384,1601691423,67,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601692556,1601693030,30,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601693221,1601693809,209,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601693894,1601694358,26,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601694629,1601695222,68,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601695287,1601695367,30,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601697139,1601697278,138,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601698209,1601698808,133,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601698808,1601698999,90,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601699464,1601699495,35,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601700267,1601700695,55,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601701172,1601701632,182,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601701815,1601702393,21,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601702512,1601702917,98,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601703595,1601704111,37,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-02,1601704403,1601704406,3,4,Friday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601708443,1601708513,16,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601709613,1601709623,21,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601710977,1601711302,68,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601711601,1601711715,33,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601712793,1601712852,42,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601714210,1601714244,44,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601743217,1601743723,163,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601743955,1601744099,186,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601746386,1601746985,844,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601746985,1601747584,1070,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601747584,1601748183,1054,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601748183,1601748781,1101,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601748781,1601749344,645,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601749507,1601750098,793,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601750123,1601750722,423,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601750722,1601751321,1131,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601751321,1601751920,1160,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601751920,1601752519,1145,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601752519,1601753118,1177,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601753118,1601753716,1110,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601753716,1601754315,1075,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601754315,1601754914,1087,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601754914,1601755185,441,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601756775,1601757198,364,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601757384,1601757810,67,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601758058,1601758492,29,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601758662,1601758851,29,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601759447,1601759793,49,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601760314,1601760663,72,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601761173,1601761233,24,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601762082,1601762668,216,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601762702,1601763301,595,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601763301,1601763887,1073,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601766140,1601766294,172,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601767615,1601768134,45,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601768382,1601768759,27,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601769009,1601769608,991,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601769608,1601770207,818,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601770207,1601770752,36,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601770819,1601771415,217,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601771565,1601772120,472,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601772494,1601772884,99,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601773170,1601773733,256,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601775070,1601775669,400,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601775669,1601775700,47,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601777001,1601777032,22,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601777354,1601777359,12,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601778740,1601779138,81,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601780457,1601780501,50,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601782117,1601782708,55,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601782739,1601783175,162,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601783766,1601784104,120,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601787180,1601787183,3,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601787871,1601787874,16,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601789263,1601789805,107,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601789934,1601790518,113,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601790590,1601791147,65,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601791217,1601791219,8,5,Saturday,10
HKQuantityTypeIdentifierStepCount,count,2020-10-03,1601791996,1601792342,19,5,Saturday,10
